book_title,rating,text
Dune,1,"Terrible. To write a book, you should be able to do at least one of the following:1) Develop characters2) Tell an interesting story3) Write dialogue that vaguely resembles what someone might say4) Write sentences that might be interesting to a readerInstead, we are left with:1) One dimensional characters2) Plot summary: Talking, massacre, talking, religious ceremony, talking, man rides a worm, talking, massacre, talking, knife fight. Ta-da!3) Melodrama!4) Cliches!This might have made a passable movie, or video game, or commercial, or perhaps theme for children's lunchboxes. But a book is based on writing! You have to be a writer to write a book. I can't stress this enough. It's like saying that the violinist was out of tune, had no bow control or rhythm, couldn't remember the music, and the interpretation was hackneyed, but at least his pants were nice. The writing was egregious. All the ""exciting action"" was confusing, from sandworm riding to knife fights. Third person omnipotent, a shortcut to drama if I've ever seen it, was poorly executed. And the melodrama! Sweet Christ of Mercy no one ever said anything funny or guarded or nuanced or tender. Characters emotions were delivered as if Keanu Reeves was playing each part. Oh the humanity! The only thing that propelled me to finish the blasted thing was my hate for it."
Dune,1,"Cette histoire ne m'a vraiment pas emballé. Je trouve le test dispensé par les Bene-Gesserit un peu futile. C'est une question de point de vue, mais j'aurais préféré qu'il fasse appel à l'intuition ou à la réflexion du candidat, plutôt qu'à la simple endurance à la douleur. Les vilains Harkonnen forment une maison de malfaiteurs tous affreux, d'un seul bloc, sans aucune nuance. Plus gênant, Les dialogues m'ont paru malaisés. Enfin, c'est toujours un bon prétexte pour lire en anglais.- Lu en janvier 2013"
Dune,1,"I know this book is HUGE in the science-fiction world and, now that I have read it, I am honestly not sure why. I do not think I ""got it"" the way so many others did. At the beginning I thought I was going to love it, but by the end I was disenchanted. Dune is an overworked, beaten-to-death plot. It had its moments where I could appreciate the characterizations, but all of that got lost in a sea of rambling. History makes the man as they say. We got it already.Also, there were moments were I was offended to be honest. For a futuristic society, women have very little by way of rights. I can hear the He-Man voices now, ""Woman! Be my baby machine! Rwar!"" Jessica was my hope for some really female butt-kicking in the beginning, but even she seemed silenced in the end. It is all about the politics and very little about the rights of humanity. Is this the point? Or are we actually supposed to like Paul and his political moves?As for the characters...Paul is a prat. He never had to work for anything he achieved as it all came to him so easily. Harry Potter he is not. He had sacrifices, but these really came from other people. Oh, and what was the point of Feyd Rautha? He seemed like such a useless character. What was the point of Alia?It was all rather pretentious. "
Dune,1,"Meh! Only finished this out of sheer stubbornness to get it over with. The entire thing is packed with tedious, overwrought dialogue. When you combine that with the incessant pointing out of the obvious, the whole thing reads like one heck of a boring lecture. There's really no intrigue here, this is mostly a collection of boring, self obsessive monologues by unlikeable characters. The author is fond of implying something and then to make sure the reader gets it, having another character internal monologue the explanation of the obvious implication. What rubbish!At some point a character, Kynes, rants at his father saying: Lecturing, lecturing, lecturing -always lecturing. This sentence sums up my feelings about this book!"
Dune,1,"Man oh man, this was just not for me. The dialogue is insanely clunky and stilted. The linear world building, it doesn't feel like a world being given to you to explore but rather a railroad track tour of the world. Woe to the reader if you want to get off the track. I've seen people come to the defense of this saying well it was written in the 60's in terms of dialogue, info dumps, monologues, and strange terms that aren't well explained. That's not really an excuse, in my opinion. The large issue is that it seems to not have aged well, at all. It's been well surpassed writing wise. The near constant recaps of the previous chapters are largely unnecessary and just serve to annoy rather than help. The ending...was never really in doubt telegraphed from about 3 miles away with our near perfect great white hope savior. It was just more of a relief for me to finish it than be happy about it.That said, I can see where/why this novel is the Grandaddy so to speak of the science fiction world. I just think it's time to stop measuring anything newer against it, politely nodding as Grandad rants and raves while we help him walk to his bed and put him to rest. I'm glad I read it in the sense that one is glad they try a new food and learn they don't like it so at least they can say they have the experience of doing so and their opinion is grounded in experience."
Dune,2,"No one should argue the importance Dune. It laid the foundations for a great deal of the themes and constructs in modern science fiction. Frank Herbert was as important to the genre as Isaac Asimov and Arthur Clarke. Unfortunately, just like them, he's quite dated, and his books can be a labor to read. One thing he maintained from old science fiction was prim and scientific dialogue that no one would ever actually speak. I've known many scientists, and they don't talk like this. You're not going to convince me a child does.The stuffy dialogue is inserted into even stuffier narrative, until it feels like nothing is organic about Herbert's prose. This is a terrible tragedy when you've got a world that he put so much effort into building - and it is an amazing feat of world-building, technically interplanetary building. But unlike J.R.R. Tolkien, who he is so frequently compared to, Herbert didn't make sure to include a great story in his world. Instead he included a story that frequently illustrated how clunky an artificial world can be, even if it's lovingly crafted. I struggled to attach or find interest in anyone, yet they're more archetypes than human beings, whose logic races past modern skepticism and whose dialogue is cloyingly artificial, the way people cared for the Hobbits, Dwarves and Rangers. In his world-building, Tolkien at least saved himself from being dated by antedating himself, and even with his illuminated prose, wrought more characteristics in just one protagonist than all of Dune's cast. Even the political intrigue Herbert tries to fall back on was overdone in the Spy genre decades before he started this book. All fans of the ""Genre"" genres should appreciate Herbert's massive contributions, but they shouldn't pretend to enjoy the books if they don't, and they should be wary of certain pitfalls typical of science fiction that survived into his landmark work."
Dune,2,"Nope. Sorry I don't get it.I was able to finish it by listening to the audiobook but I was bored throughout the whole 21h.So many descriptions... anyone else found the way Paul's mom describing him kinda weird?And let's not even mention how many times I laughed at the main female character being called Jessica.I'm sure I'll get plenty of comments telling me it's a classic and it brought so much to the genre... At the end of the day, my rating is always based on my enjoyment."
Dune,2,"I've loved science fiction my whole life, but I was finally told that I couldn't call myself a SF fan if I hadn't read Dune. So I read it. I know Dune is worshipped as a paragon of groundbreaking SF, I can witness and acknowledge Herbert's genius, and I can understand that when it was written it was certainly seminal, but I still don't think much of it.Aside from Herbert's horribly annoying use of 3rd-person-omnipotent viewpoint, he's just not a good writer. For clarification: he's a fantastic story-teller and creator. He has an incredible imagination and a talent for world-building and interweaving complex storylines. But the actual craft of writing, well, he just can't write worth 2 beans. As a result, I found Dune nearly impossible to get through.Story-wise, I got bored with all the political stuff because it's not my thing, and I got bored with all the preaching about ecology. But I loved the elements that dealt more closely with the human drama, the personal choices characters make, their interactions with others, how they cope internally with themselves and their own strengths and weaknesses. Those are the stories I like. There was enough of that here to make me check out the sequel from the library, but after about 10 pages of Herbert's writing I just couldn't stomach any more."
Dune,2,"1st reread (also a buddy read with the World Beyond Margins group) in 2019I can't even finish this thing in a reread. Part 1 now annoyed me a lot (Paul was an unbearable Gary Stu, I hate Bene Gesserit, fatshaming an already gross villain, dichotomy on women with logic etc etc) Oh indeed my older self became more critical compared to my first read (see below three-star review back in 2009). Even though I knew the ending I just do not want to experience 300 pages more of this, even though I did like the Fremen. But the question is that do I really want to spend precious time reading about all the things above, added with the 'legal concubine' stuff? DNFed at page 210. One star dropped. Many books await me. Bubye!Original review (2009):I liked the idea offered from this book. The adventure and the sci-fi elements were definitely promising. The planet and the ways of living of the people to cope with the harsh environment were interesting. Too bad, the characterization plus some of the plots were not according to my taste. Some were killed off too fast, the others were...well,simply boring and predictable. The first part was awesome (edit: or was it?), the second and the third lost me. The final battle did not offer the highest dramatic tension as hoped. Plus, I found the philosophical nuances (and whatnot) a bit tiring. I wanna see more action, for Verne's sake! To complete my rambling here: I got the feeling that this book is somewhat misogynistic. Not only because I don't like reading books with concubines in it, mind you.But hey, since I appreciated the ideas offered, I'm still gonna give it a three-star rating. Doesn't mean I'm gonna read it the second time in the near future though."
Dune,2,"What has mood to do with it? You fight when the necessity arises—no matter the mood! Mood's a thing for cattle or making love or playing the baliset. It's not for fighting.My problems with Dune are not issues with speculation. My disbelief is maintained through healthy exercise. Much as I am opposed to terms like world-building I can empathize and imagine. Pondering alternatives is a heady philosophical endeavor. That said, I do not like the insistence on the epic in SF/F. What I want is a Month in The Country or a Stoner on some distant world. Maybe that is why Dhalgren and Embassytown hold such appeal. I read the first 300 pages in a rush. I noted that it was the cast of Hamlet involved in the Battle of Lepanto and deciding to stage a production of Othello. Along the way Ned Stark becomes a suicide bomber. Matters sort of went downhill from there. I didn’t pick up the book for a few weeks and then blew through the remaining 200 pages in two days. Lawrence of Arabia imbibes a magic elixir and becomes Harry Potter and the womenfolk just hope for the proper man, both in prophetic terms as well as totems of identity and fulfillment. Wooden dialogue muddied a clever use of stream-of-consciousness. Alejandro Jodorowsky was an ultimate influence on my reading. His unrealized cinematic adaptation was a superior vision to what was committed to paper by Herbert. Here's to my pledge that the inchoate will never be terraformed. "
Dune,2,"Woo, I conquered the Dunes, crossed the sands without being eaten by a worm, and inhaled the aromatic spices of Arrakis. This is a victory, even if Dune turned out not to be my sort of science fiction. I know, I know, it's a classic and I'm meant to love it, and I'm an utter disappointment to my parents, who dearly love the early Dune books. Oh well, such is life, no? I can see why Dune is so popular, but, largely, it's just not the sort of book I can love, though I'm very glad to have read it, so thank you to Robbie for getting me to do so!Time and again, I've said that I am a character reader, and I'm sure I'll set many more times. Dune has many charms, but they are not of characterization. Most of the cast is just so focused on one thing at all times, on ruling or backstabbing or mothering or being a wife or whatever. They're largely not people of interests outside of what they need to survive. Everything is about the world building and the political landscape. This isn't a book of banter and bonding. If world building delights you even without strong characterization, by all means, come explore these sand dunes.At times, though, Dune did flirt with being a book I could like overall. The story of Paul Atreides doing a sort of Monte Cristo and rising up for vengeance with a whole bunch of power at his back is pretty awesome. The powers exhibited by Paul and the Bene Gesserit, women trained to have crazy fighting skills and more, are fascinating. I'm also curious about Arrakis and how this planet exists. How can a planet with so little water sustain life (by drinking their bodily fluids and those of others for one thing O_O)? What precisely is the spice and how does it relate to the worms?These elements that I liked, though, were bogged down in the political back and forth, the perspective hopping between those of the Atreides group and the antagonists. I just had no fucks to give about what the Harkonnens or the Emperor were doing. Paul so obviously has all the power in the world and has been fulfilling all of these prophecies to be the Kwisatz Haderach, whatever that really means, so it's not like he's going to be defeated. It's sort of like how Harry Potter obviously wasn't going to die in Rowling's series. It's hard to care about Paul when I know he won't be killed.Oh, though I'm not generally a big fan of characters being that powerful and perfect, I do like the way Herbert showed the difficulties of being Paul. He clearly struggles with the apartness of being so much more than everyone around him. The fact that he receives reverence rather than friendship further alienates him from the rest of humanity. This in turn makes it more likely that he will turn corrupt or unfeeling, as was oft hinted.What really held me back in Dune more than anything else was the writing. It's not a style I found pleasing. Herbert uses a close third person, which jumps about from character to character. On top of that, character's thoughts are in italics. For the most part, that's alright, but sometimes there were long paragraphs of fragmented thoughts separated by ellipses. Between each chapter, unmarked stretches of time pass, leaving me constantly disoriented when I pick the book back up. Little details are dealt with endlessly but the climax skips most of the fighting for more talking. So many people die in Dune, and yet there's so little actual action.Also worthy of note is that the treatment of women in the novel made me uncomfortable, as well as the treatment of the Fremen. Women can obviously be quite strong, stronger than the men, as the Bene Gesserit show. However, that's not a feminist move if these powerful women are essentially slaved, sold out as concubines to wealthy men. Plus, there's a weird message that being a concubine is actually better than a wife that I find really puzzling.The Fremen are the desert people of Arrakis, who know much better how to survive there, and rule the planet no matter what Duke claims to be the leader. They're way better fighters than anyone else, and they do get respect for that. Still, I find the fact that they need Paul, from outside their culture, to come in and rule them disgusting. It's like this is pro-colonization, and I am not a fan.That all came out quite ranty, but I really don't think Dune is a terrible book. It's not a great book for me, since I'm not all that interested in political intrigue or world building for its own sake. Dune's also very much a product of it's time. Glad to have read it so I know what the fuss is about, but I shan't be continuing on, which is probably for the best since I heard the series goes bad places."
Dune,2,"I picked this book up at last thanks to my buddy reading group as it was the book which was voted for us to read in December. I have to say I didn't know a great deal about Dune before going into it other than that it had big sand worms things and was considered a 'classic' in the SF genre. I think not knowing much about it meant that I assumed it would be something very different to what it was. In my opinion this whole story felt a bit like a weird mash-up between the sci-fi setting and different races/planets and a very fantastical magical prophetic situation and story. When I entered into this I thought we'd be seeing a lot more of a focus on the science and technology, but actually this was more driven by betrayal and magic and politics, which was interesting, but far from what I think many would have envisioned.With that said, I think that had I known it was more of a sci-fi/fantasy mash-up going into it I might have enjoyed it more. I do think that the political undercurrents that we see being laid out at the start are pretty well handled and interesting, and that our main character, Paul, is a fairly unique character right away. My main criticism was that prophecy is always something which can easily become a 'get out of jail free' card and can be used to 'conveniently' fix things or make things happen, and I did think that this book suffered a bit for that.The book is set on a desert planet where there are lots of massive sand Dunes and very little hospitable areas for plants or life. Water is a very rare commodity and most people on the planet haven't got enough of it and so it's largely used by workers to harvest and tend to a special kind of spice which is grown there. We follow the Duke and his lover, Jessica, and son, Paul who are told to look after and watch over the planet by the Emperor at the start of the story and so they fly there with the intention of doing so but quickly become ensnared in the games and plots which are already in motion. As it goes on Paul and Jessica become the two major focuses as they are both highly trained, have gifts and seem to be fairly independent and intelligent. On the whole I think that seeing the Fremen and their culture living on the water-deprived planet was some of the most interesting sections for me. The Worms didn't appear anywhere near as much as I though they would, and yet they were pretty important to the plot at some points. I think that the story suffered a little from too much prophecy and peculiar magic trying to fit into a modern and desolate SF landscape. It could have been a much more cohesive plot had this been a little less or more subtle. Overall I would give this a 2*s because it's an okay book and it's certainly not that hard to get into and read, but at no point was I truly fascinated or enjoying it more than anything else I have read recently. It's a book which has a plot that I found somewhat exciting at points and not at all at others, and had character who were interesting at moments, and irritating at others. It's hailed as a classic SF book and yet I think maybe by modern immersion standards it didn't quite hold up for me... 2*s overall."
Dune,2,"I think teenage me would have liked this a lot more.I can see why this is a classic. It has a really vivid world, an epic plot, and some of the descriptions of the desert are truly beautiful. So that's where these two stars come from.But....there's also a lot that absolutely rubbed me the wrong way. (view spoiler)[- the gender politics: women are there to be wives or concubines (or servants that have some kind of plot function). Even the Bene Gesserit, with all their famed training, are basically just there to bear children. And with the hints that it's possible to implant ""commands"" into peoples' minds, who's to say all these women aren't similarly manipulated in some way. I find that thought very unsettling. And don't get me started on the whole ""men are takers and women are givers"" thing. Paul's assertion ""He who can destroy a thing has the real control of it"" is very revealing on a number of levels, not only where gender roles are concerned.- the Eugenics: that seems to mostly be a Bene Gesserit thing, and while Paul speaks of their schemes with some derision, he (in all his glory) is also a product of those schemes. I obviously don't know if the later books come out against this more forcefully but still. It's a yikes from me.- the imperialism: clearly, an Empire is a good thing in this book as long as a ""good"" person sits on the throne. What made me especially uncomfortable where the ""Missionaria Protectiva"" implanted on colony worlds to help the Bene Gesserit plan along and the ""this random colonizer is actually as good (if not better) as the natives because 'destiny'"" aspect. - homo- and fatphobia: the villain is evil and a bad ruler and in case that wasn't made clear by his actions, let's make him a stereotypical gay villain and also grotesquely fat!e- Paul: Let's be real here. If this were a female protagonist, we'd keep hearing about how much of a Mary Sue she is. (hide spoiler)]"
Dune,2,"The Best Buddy Un-Read with Silvana and Elena in WBtM!DNF @ 65%It's not even the fact that there's basically no levity in this book - I'm pretty sure Lord of the Rings is similar in that regard - but I just couldn't connect with any of the characters. I made it past the halfway mark and really just didn't care about what was happening. I liked Arrakis as far as world-building was concerned but Paul was insufferable. The Baron was cartoonish in his over-the-top villainy. Stilgar was mildly interesting but that was it. Jessica... I don't know quite what to say about her, except that partway in she stopped acting like a mother and started taking orders from her 15-year-old son, which, no.On the technical front, I'm frankly astounded that this audiobook won the Audie Award. It's touted as being narrated by Simon Vance, Scott Brick, Orlagh Cassidy, Euan Morton, and a full cast, but it's lies. It sounds like Simon narrated the full book (the poor man) and then they tossed everyone else in to do random voices at random points because WHO CARES IT'S DUNE SO IT'S CLEARLY AMAZING REGARDLESS OF WHAT WE DO. Those voices for the characters were not consistent and it bothered the hell out of me."
Dune,2,"Now I've checked Dune off my list, thanks to a buddy read on Litsy. I just wish it'd been a better read for me. It lacked the energy and excitement I want in a grand epic. I didn't feel deeply for the characters, in fact by the end I thought Paul was entitled and boorish. I should have been cheering for him! The world of Dune is imaginative, and perhaps groundbreaking, but the book fell flat for me.Full review at TheBibliophage.com."
Dune,3,"People often forget that this series is what innovated our modern concept of science fiction (up until Neuromancer and The Martix, at least). Dune took the Space Opera and asked if it might be more than spandex, dildo-shaped rockets, and scantily-clad green women. Herbert created a vast and complex system of ancient spatial politics and peoples, then set them at one another's throats over land, money, and drugs.Dune is often said to relate to Sci Fi in the same way that Tolkien relates to Fantasy. I'd say that, as far as paradigm shift, this is widely true. Both entered genres generally filled with the odd, childish, and ridiculous and injected a literary sensibility which affected all subsequent authors.Few will challenge the importance of Star Wars' effect on film and storytelling in general, but without Dune, there would be no Star Wars. Princess Alia, the desert planet, the Spice, the Bene Gesserit, and Leto II all have direct descendants in the movies. It is unfortunate that Lucas seems to have forgotten in these later years that his best genius was pilfered from Herbert, Campbell, and Kurosawa.Though I have heard that the later books do not capture the same eclectic energy as the first, Dune itself is simply one of the most original and unusual pieces of Sci Fi ever written. Read it, Starship Troopers, Ringworld, Neuromancer, and Snowcrash and you'll know everything you need to about Sci Fi: that you want more."
Dune,3,"3.5/5 StarsDune oh Dune, seems like I need to raise my Shield Wall for this review.Dune is one of the most important pieces of literature for the Sci-Fi genre. I’ve been raking my brain for hours on how to properly explain the importance of Dune in the sci-fi literature but you know what? I dune (hehehe) think it’s necessary for me to do so. If you truly wanna know why, you can search it on whatever search engine you use and you'll find hundreds of articles or reviews on why this book is that important; and they’ll do a much better job than me. I won’t even deny any of them because, in my opinion, this book was truly revolutionary. Dune didn’t become the number one highest selling Sci-fi novel of all time for no reason; like Brian Herbert said, it is to Sci-Fi, what the LOTR trilogy is to fantasy.Theoretically, if I’m reviewing this by putting my head as someone from 1960’s or 1970’s, I know I would think of this book as my bible. 1965 was the year when Dune was published for the first time, 24 years before I was born. There are just too many groundbreaking ideas, world-building, that would become the inspirations for many Sci-fi in our time; I only realized this after reading this book. I mean, the gigantic Sandworm alone has inspired many video games to use it as a common monster or enemy. Picture: Dune by Marc SimonettiDesert planet, Stillsuits, space exploration, and Zen Buddhism, Dune was truly a groundbreaking novel, almost everything in this book somehow seems prophetic because it has predicted our current society, especially when it comes to faith, emotional control, empathy, and the importance of ecology and scarcity.

“The mind commands the body and it obeys. The mind orders itself and meets resistance.”

Part of what made this book was great for me was Herbert’s prose. I haven’t read enough classic to claim it was classical, but Herbert’s prose was definitely unique to me. It has a lot of freedom by writing it from a limited omniscient narrative; changing POV’s repeatedly in a single chapter without any warning. This is, honestly, one of my biggest pet peeves in my usual read, but Herbert made it work because all his characters were really well written, distinct in their personality, and the dialogues are really well dune (HEHEHE). Plus, there are so many motivational and extremely philosophical quotes that seem to make this book a combination of Sci-Fi & self-help book, such as:

“It is so shocking to find out how many people do not believe that they can learn, and how many more believe learning to be difficult.”

And of course, the most famous and one of the best quote I’ve ever read out of any book

“I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration. I will face my fear. I will permit it to pass over me and through me. And when it has gone past I will turn the inner eye to see its path. Where the fear has gone there will be nothing. Only I will remain.”

I can’t believe I have gone through life without knowing about this litany against fear. It’s applicable in any kind of hardship we faced in real life, and I know it will be one of my motto starting from now. If I’m judging this book solely from how significant this book was, I’ll give it maximum score in a heartbeat. However, I’m reviewing this based on one question and how I rated all the books I read: was it enjoyable?The answer is yes and no, it was a mixed bag. The first part of this book was incredible, I couldn’t put down the book and everything was so interesting and compelling. Then comes the second part, where the pacing just became really draggy and somehow, boring. However, my hope was restored for a while during the third act, until the anti-climax happened. My expectation is obviously at fault here but hey, this book is the number one highest selling sci-fi book of all time and one of the most highly acclaimed book, I expected there to be a mind-blowing climax sequences to close the book in an epic way. But no, there wasn’t any. Not only it felt anti-climactic, Herbert’s prose in describing settings and actions didn’t age well or up to current standard. The main reason for this is that this is a book that relies heavily on character’s dialogues to do everything; world-building, plot, characterizations were done solely through dialogues. This leads to the great plot but weak action sequences and no vivid settings. Sure there was some explanation on the settings, but other than the planet—which is just a desert, just search Sahara or Planet Tatooine and voila—the interiors were given only brief description, which makes it hard to imagine; I had to look up some artworks to be able to immerse myself in the settings of the book.Overall, Dune was truly a revolutionary book for its time that is filled with tons of imaginative and fantastic ideas. Although there were some parts that disappointed me, I still liked the book and I finally understand why there are so much discussion and praises around this book. I recommend this to every Sci-fi fans for its importance and also, it’s good to know where most fantastic Sci-Fi you’ve read or you’re reading now got its idea from. However, this is also where I’ll stop with the series.You can find this and the rest of my Adult Epic/High Fantasy & Sci-Fi reviews at BookNest"
Dune,3,"Upon reread... still 3.5 stars. I loved it in concept and discussion, but the writing style just kills it for me. I have such mixed feelings about this book. Video review https://youtu.be/tqvIwpjumkM3.5 starsI'm really bummed that this wasn't a book I enjoyed more. I think the story itself was brilliant. The entire concept and and plot were incredible and I had such an odd experience of appreciating the story - yet not actually enjoying reading it. The narration was just so unengaging to me that I never felt immersed in the story or connected to the characters. I get why this is so well loved and maybe in the future I can reread it and be able to enjoy it more <3"
Dune,3,"Welcome to Unpopular Review Time! Where I go against what almost everyone else says about a book.Before we start, please do not be fooled by the three star rating. Even if I didn't like really like the book, I have to acknowledge there are reasons why Dune is a cornerstone of the Sci Fi genre. Now, let's talk about the important stuff.This is a masterpiece of world building.We get a new planet, and while it's obvious that Herbert based his desert planet on real sights and cultures, it's still awesome. The Fremen and their culture, the stillsuits, the worms, the plight for water... It's all explained in such a vivid detail without being boring or repetitive. And while reading you can see the references! Can we talk about how many movies and books have been influenced by this?We also get a future Empire where machines are no longer used for computation purposes. Instead, humans have been trained to unlock their full brain potential and make such calculations. And we get two schools of these ""enhanced"" humans: the Bene Gesserit and the Mentats. And we get lots of details explaining this new society: the Empire, the Noble Houses, the Guild, how each group interacts with the others, the intrigue surrounding all dealings... The plot is straightforward and follows a 'Chosen One' pattern. Paul, is the 'Chosen One', the Lisan al-Gaib, the Kwisatz Haderach. He gets many names. After a betrayal, he finds refuge among the Fremen and seeks revenge from those who wronged his house. Here comes my first problem with the book, you can divide it in a before and after around the betrayal point. (I'm not spoiling anything by telling you this, believe me, the book will tell you ALL about it) Before this the plot drags along at a slow and unpleasant pace (at least for me.) The story is told in a third person omniscient point of view, and the author uses this liberally, giving us a peek into the different characters' thoughts. And he loves repeating ideas. So we get to know about the betrayal from the bad guy who planned it, from the traitor himself, from everyone inside House Atreides who knows that there's a traitor and suspects everyone,... and all this before anything actually happens! When the scene finally rolls in I was so tired of the plot I almost gave up on the book.After this the plot actually picks up and there's lots of action. However I had some more problems with it, as I'll explain ahead.While they were all artfully created and developed; there's no way to connect with any of these characters.The way Herbert planned his 'Chosen One' and his society, most of the characters are deeply logical and, dare I say, stuffy? They think and re-think, and plan and plot, and think again, computing everything with a very small dose of humanity. (Ha! And they call themselves humans.) Paul is wise beyond his years, not only by his training, but by his evolution during the story. It made me think of another chosen child: Harry Potter, but where we all wanted to be Harry, or at least one of his friends; I really had no thought of befriending this one. (I did pity him a lot.)And then there's the bad guy! Oh Gods. I've never in my life seen such a TERRIBLE antagonist and I don't say this lightly. He's a fat ugly guy, who cannot even move himself. He's a pedophile, a slave worker, treats everyone horribly including his own family. There is absolutely no redeeming quality to this guy. He's almost cartoonish in how bad he is. And I never ever got his hate for the Atreides, I can understand greed, personal vendettas, house wars. But his hate seemed too personal and at the same time too huge to be understandable. Also, he was the typical movie villain that loved to rehash his plots over and over again, and brag about how cunning he was. Complete freaking waste of time.Last, but not least. The ending is incredibly abrupt and I DID NOT like it. Call me romantic, call me naive, call me soft. I don't care. I thought that last paragraph was the wrong thing to say. All in all this was a great book, but it wasn't my cup of tea. I suggest you read it. If only so you can see Star Wars in a pretty different light. ---Image Credits'The Defeat of the Sarduakar' by John Schoenherr.""Fremen of Dune"" by Sammy Hall ""Vladimir Harkonnen"" by a-hour"
Dune,3,"Epic and highly inventive, but not nearly as great as I remember it being. I think Herbert's writing really gets in the way of the story. He continuously tells the reader what each character is thinking through italicized internal dialogue. Sometimes uses the third person narration to do the same thing in a more elegant way. The problem is that he does both, often times for the same character in the same paragraph. It's super clunky, and took me out of the story every time."
Dune,3,"3.5 stars
""I must not fear. Fear is the mind-killer.""
Another buddy read with the awesomest of friends, TS, Emma and Celeste, is done!Turns out we need not have rushed to read this one before the movie, but in hindsight, this writing was on the wall. As for the story, I went into this not expecting to enjoy it much, and I was pleasantly surprised, at least for a while.Dune is of course, much loved and very well known as a staple of the science fiction genre and reading this for the first time I can very much see why. The story turned about to be a bit of a page turner, up to a point, filled with themes of power, control, religion, politics and family, all wrapped up in a intriguing promised one type plot with some excellent world-building and fascinating characters. And while I can easily say that Dune has stood the test of time and I am happy to have read it, my excitement for the story got lost a bit in all the philosophy and the weirder moments in the book, and lastly the ending which left quite a bit to be desired. All in all a very enjoyable read though."
Dune,3,"3ish stars.Impressive, epic, creative, revolutionary, classic, not for me. The sort of politics-heavy, languidly-paced, intellectually-stimulating beast that my mind respects more than my emotions connect with. I don't know what it is about this book in particular that I never clicked with because I've loved other dense, cerebral, worldbuilding sci-fi books that are similar thematically, and this is sort of the granddaddy of them all. I think part of it is that I never became fully invested in the characters. I also felt like I was working too hard for it to be the transportive, escapist masterpiece I was expecting. During much of the middle I would frequently find myself thinking ""I'd rather just watch the movie condensed to only the best bits than spend so much time here."" I realize that's blasphemy to most book enthusiasts, and fans of this book in particular. Whoops. But let me tell you, I am pumped about the new movie adaptation coming out later this year! I think director Denis Villneuve (Arrival, Blade Runner 2049) is a genius so providing the screenwriters (including Eric Roth of Forrest Gump and Benjamin Button) get it right and it's edited tightly, it has the potential to be the Dune I've been hoping for.Posted in Mr. Philip's Library"
Dune,3,"Dune is one of those sci-fi novels where you get hit by a stream of dense, exotic-sounding coinages and no explanations about where we are or what's happening. It reads like there was a prologue which was removed before publication. Our hero, Paul Atreides, is also known as Muad'dib, and having endured the gom jabbar may be the Kwisatz Haderach foretold by the Bene Geserrit as well as the Lisan al-Gaib predicted by the ijaz of the Fremen, otherwise known as Usul in his home sietch…etc.The exposition can be a little clunky at times, too. How's this for subtly introducing the identity of a new character:‘Is it not a magnificent thing that I, the Baron Vladimir Harkonnen, do?’To which my initial reaction was: Is it not a shit thing that I, the reviewer Warwick Wise, read? Nevertheless, there is a certain charm to it all, the characters are a lot more than cardboard cutouts, and the world-building, prefiguring everything from Star Wars to Game of Thrones, is complex and excellent.The story itself is a very classical hero-narrative (deliberately so – Herbert was a big fan of Joseph Campbell), which moves slowly but has all kinds of interesting details. Perhaps surprisingly, it felt to me like a real product of the 60s in many ways, with a central role given to mind-altering substances and an important ecological theme – the book is dedicated to ‘dry-land ecologists’. (Dune was popularised among the countercultural community after being included in Stuart Brand's Whole Earth Catalog, in a completely unexpected link with my other recent reading.) But all of these factors also make it quite relevant today, not least the depiction of a religiously fanatical desert community being exploited for the hugely profitable substance found by drilling into the sands. Those are all just added extras, though – if you don't enjoy the prospect of a big, sprawling political science-fiction saga then you're not going to get much out of the various subplots.This Folio Society edition is kind of gorgeous, featuring these absolutely exquisite illustrations from Sam Weber, as well as a badly-written afterword from Brian Herbert which does not incline me to read the later sequels he wrote from his father's notes. I probably should have read this twenty years ago, but I'd still consider it a good, foundational piece of sci-fi, which sheds light on several aspects of the tradition and can still be enjoyed plenty for its own sake. And now, a naked slave-girl:"
